age_in_months,gender,bmi_percentile,bmi
24,male,0.03,14.52095
24.5,male,0.03,14.50348
25.5,male,0.03,14.46882
26.5,male,0.03,14.4346
27.5,male,0.03,14.40083
28.5,male,0.03,14.36755
29.5,male,0.03,14.33478
30.5,male,0.03,14.30257
31.5,male,0.03,14.27093
32.5,male,0.03,14.23989
33.5,male,0.03,14.20948
34.5,male,0.03,14.17972
35.5,male,0.03,14.15063
36.5,male,0.03,14.12223
37.5,male,0.03,14.09453
38.5,male,0.03,14.06756
39.5,male,0.03,14.04132
40.5,male,0.03,14.01582
41.5,male,0.03,13.99107
42.5,male,0.03,13.96707
43.5,male,0.03,13.94383
44.5,male,0.03,13.92133
45.5,male,0.03,13.89959
46.5,male,0.03,13.87858
47.5,male,0.03,13.85832
48.5,male,0.03,13.83877
49.5,male,0.03,13.81995
50.5,male,0.03,13.80182
51.5,male,0.03,13.78439
52.5,male,0.03,13.76763
53.5,male,0.03,13.75152
54.5,male,0.03,13.73606
55.5,male,0.03,13.72123
56.5,male,0.03,13.70702
57.5,male,0.03,13.6934
58.5,male,0.03,13.68036
59.5,male,0.03,13.6679
60.5,male,0.03,13.656
61.5,male,0.03,13.64464
62.5,male,0.03,13.63383
63.5,male,0.03,13.62355
64.5,male,0.03,13.61379
65.5,male,0.03,13.60456
66.5,male,0.03,13.59584
67.5,male,0.03,13.58764
68.5,male,0.03,13.57996
69.5,male,0.03,13.57278
70.5,male,0.03,13.56612
71.5,male,0.03,13.55998
72.5,male,0.03,13.55435
73.5,male,0.03,13.54925
74.5,male,0.03,13.54467
75.5,male,0.03,13.54062
76.5,male,0.03,13.5371
77.5,male,0.03,13.53412
78.5,male,0.03,13.53168
79.5,male,0.03,13.5298
80.5,male,0.03,13.52846
81.5,male,0.03,13.52768
82.5,male,0.03,13.52747
83.5,male,0.03,13.52782
84.5,male,0.03,13.52874
85.5,male,0.03,13.53025
86.5,male,0.03,13.53233
87.5,male,0.03,13.535
88.5,male,0.03,13.53826
89.5,male,0.03,13.54212
90.5,male,0.03,13.54657
91.5,male,0.03,13.55163
92.5,male,0.03,13.55729
93.5,male,0.03,13.56356
94.5,male,0.03,13.57044
95.5,male,0.03,13.57793
96.5,male,0.03,13.58604
97.5,male,0.03,13.59477
98.5,male,0.03,13.60411
99.5,male,0.03,13.61408
100.5,male,0.03,13.62467
101.5,male,0.03,13.63588
102.5,male,0.03,13.64771
103.5,male,0.03,13.66017
104.5,male,0.03,13.67325
105.5,male,0.03,13.68696
106.5,male,0.03,13.70129
107.5,male,0.03,13.71624
108.5,male,0.03,13.73182
109.5,male,0.03,13.74801
110.5,male,0.03,13.76483
111.5,male,0.03,13.78227
112.5,male,0.03,13.80033
113.5,male,0.03,13.819
114.5,male,0.03,13.83828
115.5,male,0.03,13.85818
116.5,male,0.03,13.87868
117.5,male,0.03,13.89979
118.5,male,0.03,13.92151
119.5,male,0.03,13.94382
120.5,male,0.03,13.96673
121.5,male,0.03,13.99024
122.5,male,0.03,14.01433
123.5,male,0.03,14.03901
124.5,male,0.03,14.06427
125.5,male,0.03,14.09011
126.5,male,0.03,14.11653
127.5,male,0.03,14.14351
128.5,male,0.03,14.17106
129.5,male,0.03,14.19916
130.5,male,0.03,14.22782
131.5,male,0.03,14.25703
132.5,male,0.03,14.28678
133.5,male,0.03,14.31707
134.5,male,0.03,14.34789
135.5,male,0.03,14.37924
136.5,male,0.03,14.41111
137.5,male,0.03,14.44349
138.5,male,0.03,14.47638
139.5,male,0.03,14.50977
140.5,male,0.03,14.54365
141.5,male,0.03,14.57802
142.5,male,0.03,14.61287
143.5,male,0.03,14.64819
144.5,male,0.03,14.68398
145.5,male,0.03,14.72022
146.5,male,0.03,14.75692
147.5,male,0.03,14.79406
148.5,male,0.03,14.83163
149.5,male,0.03,14.86963
150.5,male,0.03,14.90804
151.5,male,0.03,14.94687
152.5,male,0.03,14.98609
153.5,male,0.03,15.02571
154.5,male,0.03,15.06571
155.5,male,0.03,15.10609
156.5,male,0.03,15.14683
157.5,male,0.03,15.18793
158.5,male,0.03,15.22938
159.5,male,0.03,15.27116
160.5,male,0.03,15.31327
161.5,male,0.03,15.3557
162.5,male,0.03,15.39843
163.5,male,0.03,15.44147
164.5,male,0.03,15.48479
165.5,male,0.03,15.52839
166.5,male,0.03,15.57226
167.5,male,0.03,15.61638
168.5,male,0.03,15.66076
169.5,male,0.03,15.70536
170.5,male,0.03,15.75019
171.5,male,0.03,15.79524
172.5,male,0.03,15.84049
173.5,male,0.03,15.88593
174.5,male,0.03,15.93155
175.5,male,0.03,15.97734
176.5,male,0.03,16.02329
177.5,male,0.03,16.06939
178.5,male,0.03,16.11562
179.5,male,0.03,16.16198
180.5,male,0.03,16.20844
181.5,male,0.03,16.25501
182.5,male,0.03,16.30166
183.5,male,0.03,16.34839
184.5,male,0.03,16.39519
185.5,male,0.03,16.44203
186.5,male,0.03,16.48892
187.5,male,0.03,16.53583
188.5,male,0.03,16.58276
189.5,male,0.03,16.62969
190.5,male,0.03,16.67661
191.5,male,0.03,16.72351
192.5,male,0.03,16.77038
193.5,male,0.03,16.8172
194.5,male,0.03,16.86396
195.5,male,0.03,16.91065
196.5,male,0.03,16.95725
197.5,male,0.03,17.00375
198.5,male,0.03,17.05015
199.5,male,0.03,17.09642
200.5,male,0.03,17.14256
201.5,male,0.03,17.18854
202.5,male,0.03,17.23437
203.5,male,0.03,17.28002
204.5,male,0.03,17.32548
205.5,male,0.03,17.37074
206.5,male,0.03,17.41579
207.5,male,0.03,17.46061
208.5,male,0.03,17.50518
209.5,male,0.03,17.54951
210.5,male,0.03,17.59356
211.5,male,0.03,17.63734
212.5,male,0.03,17.68082
213.5,male,0.03,17.72399
214.5,male,0.03,17.76683
215.5,male,0.03,17.80934
216.5,male,0.03,17.8515
217.5,male,0.03,17.89329
218.5,male,0.03,17.93471
219.5,male,0.03,17.97573
220.5,male,0.03,18.01634
221.5,male,0.03,18.05652
222.5,male,0.03,18.09626
223.5,male,0.03,18.13555
224.5,male,0.03,18.17437
225.5,male,0.03,18.2127
226.5,male,0.03,18.25052
227.5,male,0.03,18.28782
228.5,male,0.03,18.32459
229.5,male,0.03,18.3608
230.5,male,0.03,18.39643
231.5,male,0.03,18.43148
232.5,male,0.03,18.46591
233.5,male,0.03,18.49972
234.5,male,0.03,18.53287
235.5,male,0.03,18.56536
236.5,male,0.03,18.59716
237.5,male,0.03,18.62825
238.5,male,0.03,18.65861
239.5,male,0.03,18.68822
240,male,0.03,18.70274
240.5,male,0.03,18.71706
24,female,0.03,14.14735
24.5,female,0.03,14.13226
25.5,female,0.03,14.10241
26.5,female,0.03,14.07297
27.5,female,0.03,14.04396
28.5,female,0.03,14.01538
29.5,female,0.03,13.98723
30.5,female,0.03,13.9595
31.5,female,0.03,13.93221
32.5,female,0.03,13.90536
33.5,female,0.03,13.87893
34.5,female,0.03,13.85295
35.5,female,0.03,13.82741
36.5,female,0.03,13.8023
37.5,female,0.03,13.77763
38.5,female,0.03,13.75341
39.5,female,0.03,13.72964
40.5,female,0.03,13.70631
41.5,female,0.03,13.68343
42.5,female,0.03,13.66101
43.5,female,0.03,13.63905
44.5,female,0.03,13.61756
45.5,female,0.03,13.59654
46.5,female,0.03,13.57599
47.5,female,0.03,13.55592
48.5,female,0.03,13.53635
49.5,female,0.03,13.51728
50.5,female,0.03,13.4987
51.5,female,0.03,13.48065
52.5,female,0.03,13.46311
53.5,female,0.03,13.4461
54.5,female,0.03,13.42963
55.5,female,0.03,13.4137
56.5,female,0.03,13.39833
57.5,female,0.03,13.38352
58.5,female,0.03,13.36927
59.5,female,0.03,13.35561
60.5,female,0.03,13.34252
61.5,female,0.03,13.33003
62.5,female,0.03,13.31814
63.5,female,0.03,13.30685
64.5,female,0.03,13.29618
65.5,female,0.03,13.28612
66.5,female,0.03,13.27668
67.5,female,0.03,13.26788
68.5,female,0.03,13.2597
69.5,female,0.03,13.25217
70.5,female,0.03,13.24528
71.5,female,0.03,13.23904
72.5,female,0.03,13.23345
73.5,female,0.03,13.22851
74.5,female,0.03,13.22423
75.5,female,0.03,13.22062
76.5,female,0.03,13.21766
77.5,female,0.03,13.21538
78.5,female,0.03,13.21376
79.5,female,0.03,13.21281
80.5,female,0.03,13.21253
81.5,female,0.03,13.21293
82.5,female,0.03,13.214
83.5,female,0.03,13.21574
84.5,female,0.03,13.21816
85.5,female,0.03,13.22125
86.5,female,0.03,13.22502
87.5,female,0.03,13.22946
88.5,female,0.03,13.23458
89.5,female,0.03,13.24037
90.5,female,0.03,13.24683
91.5,female,0.03,13.25397
92.5,female,0.03,13.26177
93.5,female,0.03,13.27025
94.5,female,0.03,13.27939
95.5,female,0.03,13.28919
96.5,female,0.03,13.29966
97.5,female,0.03,13.31079
98.5,female,0.03,13.32257
99.5,female,0.03,13.33502
100.5,female,0.03,13.34811
101.5,female,0.03,13.36185
102.5,female,0.03,13.37624
103.5,female,0.03,13.39126
104.5,female,0.03,13.40693
105.5,female,0.03,13.42323
106.5,female,0.03,13.44016
107.5,female,0.03,13.45772
108.5,female,0.03,13.4759
109.5,female,0.03,13.4947
110.5,female,0.03,13.51411
111.5,female,0.03,13.53412
112.5,female,0.03,13.55474
113.5,female,0.03,13.57596
114.5,female,0.03,13.59777
115.5,female,0.03,13.62017
116.5,female,0.03,13.64315
117.5,female,0.03,13.6667
118.5,female,0.03,13.69082
119.5,female,0.03,13.7155
120.5,female,0.03,13.74074
121.5,female,0.03,13.76653
122.5,female,0.03,13.79287
123.5,female,0.03,13.81974
124.5,female,0.03,13.84714
125.5,female,0.03,13.87506
126.5,female,0.03,13.9035
127.5,female,0.03,13.93244
128.5,female,0.03,13.96188
129.5,female,0.03,13.99182
130.5,female,0.03,14.02224
131.5,female,0.03,14.05314
132.5,female,0.03,14.0845
133.5,female,0.03,14.11633
134.5,female,0.03,14.1486
135.5,female,0.03,14.18132
136.5,female,0.03,14.21447
137.5,female,0.03,14.24805
138.5,female,0.03,14.28204
139.5,female,0.03,14.31643
140.5,female,0.03,14.35122
141.5,female,0.03,14.3864
142.5,female,0.03,14.42195
143.5,female,0.03,14.45788
144.5,female,0.03,14.49415
145.5,female,0.03,14.53078
146.5,female,0.03,14.56773
147.5,female,0.03,14.60502
148.5,female,0.03,14.64262
149.5,female,0.03,14.68052
150.5,female,0.03,14.71871
151.5,female,0.03,14.75718
152.5,female,0.03,14.79592
153.5,female,0.03,14.83492
154.5,female,0.03,14.87417
155.5,female,0.03,14.91365
156.5,female,0.03,14.95335
157.5,female,0.03,14.99326
158.5,female,0.03,15.03336
159.5,female,0.03,15.07365
160.5,female,0.03,15.11411
161.5,female,0.03,15.15473
162.5,female,0.03,15.19549
163.5,female,0.03,15.23639
164.5,female,0.03,15.2774
165.5,female,0.03,15.31852
166.5,female,0.03,15.35972
167.5,female,0.03,15.40101
168.5,female,0.03,15.44235
169.5,female,0.03,15.48374
170.5,female,0.03,15.52517
171.5,female,0.03,15.56661
172.5,female,0.03,15.60805
173.5,female,0.03,15.64949
174.5,female,0.03,15.69089
175.5,female,0.03,15.73225
176.5,female,0.03,15.77356
177.5,female,0.03,15.81478
178.5,female,0.03,15.85592
179.5,female,0.03,15.89695
180.5,female,0.03,15.93785
181.5,female,0.03,15.97862
182.5,female,0.03,16.01923
183.5,female,0.03,16.05966
184.5,female,0.03,16.0999
185.5,female,0.03,16.13993
186.5,female,0.03,16.17973
187.5,female,0.03,16.21929
188.5,female,0.03,16.25859
189.5,female,0.03,16.2976
190.5,female,0.03,16.33631
191.5,female,0.03,16.37471
192.5,female,0.03,16.41277
193.5,female,0.03,16.45047
194.5,female,0.03,16.4878
195.5,female,0.03,16.52473
196.5,female,0.03,16.56124
197.5,female,0.03,16.59733
198.5,female,0.03,16.63295
199.5,female,0.03,16.66811
200.5,female,0.03,16.70276
201.5,female,0.03,16.7369
202.5,female,0.03,16.77051
203.5,female,0.03,16.80356
204.5,female,0.03,16.83603
205.5,female,0.03,16.8679
206.5,female,0.03,16.89915
207.5,female,0.03,16.92975
208.5,female,0.03,16.95969
209.5,female,0.03,16.98894
210.5,female,0.03,17.01749
211.5,female,0.03,17.0453
212.5,female,0.03,17.07236
213.5,female,0.03,17.09864
214.5,female,0.03,17.12413
215.5,female,0.03,17.14879
216.5,female,0.03,17.1726
217.5,female,0.03,17.19555
218.5,female,0.03,17.2176
219.5,female,0.03,17.23874
220.5,female,0.03,17.25894
221.5,female,0.03,17.27818
222.5,female,0.03,17.29643
223.5,female,0.03,17.31367
224.5,female,0.03,17.32987
225.5,female,0.03,17.34501
226.5,female,0.03,17.35907
227.5,female,0.03,17.37203
228.5,female,0.03,17.38385
229.5,female,0.03,17.39451
230.5,female,0.03,17.40399
231.5,female,0.03,17.41226
232.5,female,0.03,17.4193
233.5,female,0.03,17.42508
234.5,female,0.03,17.42958
235.5,female,0.03,17.43278
236.5,female,0.03,17.43465
237.5,female,0.03,17.43515
238.5,female,0.03,17.43427
239.5,female,0.03,17.43199
240,female,0.03,17.43031
240.5,female,0.03,17.42827
24,male,0.05,14.73732
24.5,male,0.05,14.71929
25.5,male,0.05,14.68361
26.5,male,0.05,14.64843
27.5,male,0.05,14.61379
28.5,male,0.05,14.57969
29.5,male,0.05,14.54615
30.5,male,0.05,14.51319
31.5,male,0.05,14.48084
32.5,male,0.05,14.44909
33.5,male,0.05,14.41798
34.5,male,0.05,14.3875
35.5,male,0.05,14.35767
36.5,male,0.05,14.32851
37.5,male,0.05,14.30002
38.5,male,0.05,14.27222
39.5,male,0.05,14.2451
40.5,male,0.05,14.21868
41.5,male,0.05,14.19297
42.5,male,0.05,14.16796
43.5,male,0.05,14.14367
44.5,male,0.05,14.12009
45.5,male,0.05,14.09723
46.5,male,0.05,14.07509
47.5,male,0.05,14.05366
48.5,male,0.05,14.03296
49.5,male,0.05,14.01296
50.5,male,0.05,13.99367
51.5,male,0.05,13.97509
52.5,male,0.05,13.95722
53.5,male,0.05,13.94003
54.5,male,0.05,13.92353
55.5,male,0.05,13.90771
56.5,male,0.05,13.89257
57.5,male,0.05,13.87809
58.5,male,0.05,13.86426
59.5,male,0.05,13.85108
60.5,male,0.05,13.83855
61.5,male,0.05,13.82665
62.5,male,0.05,13.81537
63.5,male,0.05,13.80472
64.5,male,0.05,13.79469
65.5,male,0.05,13.78527
66.5,male,0.05,13.77646
67.5,male,0.05,13.76825
68.5,male,0.05,13.76065
69.5,male,0.05,13.75364
70.5,male,0.05,13.74724
71.5,male,0.05,13.74144
72.5,male,0.05,13.73624
73.5,male,0.05,13.73164
74.5,male,0.05,13.72764
75.5,male,0.05,13.72424
76.5,male,0.05,13.72145
77.5,male,0.05,13.71927
78.5,male,0.05,13.71769
79.5,male,0.05,13.71672
80.5,male,0.05,13.71637
81.5,male,0.05,13.71663
82.5,male,0.05,13.71751
83.5,male,0.05,13.71901
84.5,male,0.05,13.72113
85.5,male,0.05,13.72387
86.5,male,0.05,13.72724
87.5,male,0.05,13.73124
88.5,male,0.05,13.73587
89.5,male,0.05,13.74113
90.5,male,0.05,13.74702
91.5,male,0.05,13.75355
92.5,male,0.05,13.76071
93.5,male,0.05,13.76852
94.5,male,0.05,13.77695
95.5,male,0.05,13.78603
96.5,male,0.05,13.79575
97.5,male,0.05,13.8061
98.5,male,0.05,13.8171
99.5,male,0.05,13.82873
100.5,male,0.05,13.84101
101.5,male,0.05,13.85392
102.5,male,0.05,13.86747
103.5,male,0.05,13.88166
104.5,male,0.05,13.89648
105.5,male,0.05,13.91194
106.5,male,0.05,13.92804
107.5,male,0.05,13.94476
108.5,male,0.05,13.96212
109.5,male,0.05,13.9801
110.5,male,0.05,13.99871
111.5,male,0.05,14.01795
112.5,male,0.05,14.0378
113.5,male,0.05,14.05828
114.5,male,0.05,14.07937
115.5,male,0.05,14.10107
116.5,male,0.05,14.12338
117.5,male,0.05,14.1463
118.5,male,0.05,14.16982
119.5,male,0.05,14.19394
120.5,male,0.05,14.21866
121.5,male,0.05,14.24396
122.5,male,0.05,14.26985
123.5,male,0.05,14.29633
124.5,male,0.05,14.32338
125.5,male,0.05,14.35101
126.5,male,0.05,14.3792
127.5,male,0.05,14.40796
128.5,male,0.05,14.43727
129.5,male,0.05,14.46714
130.5,male,0.05,14.49756
131.5,male,0.05,14.52852
132.5,male,0.05,14.56001
133.5,male,0.05,14.59203
134.5,male,0.05,14.62458
135.5,male,0.05,14.65765
136.5,male,0.05,14.69122
137.5,male,0.05,14.72531
138.5,male,0.05,14.75989
139.5,male,0.05,14.79496
140.5,male,0.05,14.83052
141.5,male,0.05,14.86655
142.5,male,0.05,14.90306
143.5,male,0.05,14.94002
144.5,male,0.05,14.97745
145.5,male,0.05,15.01532
146.5,male,0.05,15.05363
147.5,male,0.05,15.09238
148.5,male,0.05,15.13155
149.5,male,0.05,15.17113
150.5,male,0.05,15.21113
151.5,male,0.05,15.25152
152.5,male,0.05,15.2923
153.5,male,0.05,15.33347
154.5,male,0.05,15.37501
155.5,male,0.05,15.41692
156.5,male,0.05,15.45918
157.5,male,0.05,15.50179
158.5,male,0.05,15.54474
159.5,male,0.05,15.58801
160.5,male,0.05,15.63161
161.5,male,0.05,15.67551
162.5,male,0.05,15.71971
163.5,male,0.05,15.7642
164.5,male,0.05,15.80897
165.5,male,0.05,15.85401
166.5,male,0.05,15.89931
167.5,male,0.05,15.94486
168.5,male,0.05,15.99065
169.5,male,0.05,16.03667
170.5,male,0.05,16.0829
171.5,male,0.05,16.12934
172.5,male,0.05,16.17598
173.5,male,0.05,16.2228
174.5,male,0.05,16.2698
175.5,male,0.05,16.31696
176.5,male,0.05,16.36427
177.5,male,0.05,16.41172
178.5,male,0.05,16.4593
179.5,male,0.05,16.507
180.5,male,0.05,16.55481
181.5,male,0.05,16.60271
182.5,male,0.05,16.6507
183.5,male,0.05,16.69875
184.5,male,0.05,16.74687
185.5,male,0.05,16.79503
186.5,male,0.05,16.84323
187.5,male,0.05,16.89146
188.5,male,0.05,16.93969
189.5,male,0.05,16.98792
190.5,male,0.05,17.03615
191.5,male,0.05,17.08434
192.5,male,0.05,17.1325
193.5,male,0.05,17.18061
194.5,male,0.05,17.22865
195.5,male,0.05,17.27662
196.5,male,0.05,17.3245
197.5,male,0.05,17.37229
198.5,male,0.05,17.41995
199.5,male,0.05,17.46749
200.5,male,0.05,17.51489
201.5,male,0.05,17.56214
202.5,male,0.05,17.60923
203.5,male,0.05,17.65613
204.5,male,0.05,17.70284
205.5,male,0.05,17.74935
206.5,male,0.05,17.79564
207.5,male,0.05,17.8417
208.5,male,0.05,17.88751
209.5,male,0.05,17.93306
210.5,male,0.05,17.97834
211.5,male,0.05,18.02333
212.5,male,0.05,18.06802
213.5,male,0.05,18.11239
214.5,male,0.05,18.15644
215.5,male,0.05,18.20014
216.5,male,0.05,18.24349
217.5,male,0.05,18.28646
218.5,male,0.05,18.32904
219.5,male,0.05,18.37122
220.5,male,0.05,18.41299
221.5,male,0.05,18.45432
222.5,male,0.05,18.4952
223.5,male,0.05,18.53562
224.5,male,0.05,18.57556
225.5,male,0.05,18.615
226.5,male,0.05,18.65393
227.5,male,0.05,18.69233
228.5,male,0.05,18.73019
229.5,male,0.05,18.76748
230.5,male,0.05,18.8042
231.5,male,0.05,18.84031
232.5,male,0.05,18.87581
233.5,male,0.05,18.91068
234.5,male,0.05,18.94489
235.5,male,0.05,18.97844
236.5,male,0.05,19.01129
237.5,male,0.05,19.04343
238.5,male,0.05,19.07484
239.5,male,0.05,19.10551
240,male,0.05,19.12055
240.5,male,0.05,19.1354
24,female,0.05,14.39787
24.5,female,0.05,14.38019
25.5,female,0.05,14.34527
26.5,female,0.05,14.31097
27.5,female,0.05,14.27728
28.5,female,0.05,14.2442
29.5,female,0.05,14.21175
30.5,female,0.05,14.17992
31.5,female,0.05,14.14871
32.5,female,0.05,14.11813
33.5,female,0.05,14.08818
34.5,female,0.05,14.05885
35.5,female,0.05,14.03016
36.5,female,0.05,14.00209
37.5,female,0.05,13.97466
38.5,female,0.05,13.94786
39.5,female,0.05,13.92169
40.5,female,0.05,13.89615
41.5,female,0.05,13.87124
42.5,female,0.05,13.84697
43.5,female,0.05,13.82333
44.5,female,0.05,13.80033
45.5,female,0.05,13.77796
46.5,female,0.05,13.75624
47.5,female,0.05,13.73516
48.5,female,0.05,13.71472
49.5,female,0.05,13.69493
50.5,female,0.05,13.67579
51.5,female,0.05,13.65731
52.5,female,0.05,13.63948
53.5,female,0.05,13.62231
54.5,female,0.05,13.6058
55.5,female,0.05,13.58997
56.5,female,0.05,13.5748
57.5,female,0.05,13.56031
58.5,female,0.05,13.54649
59.5,female,0.05,13.53336
60.5,female,0.05,13.52091
61.5,female,0.05,13.50915
62.5,female,0.05,13.49808
63.5,female,0.05,13.4877
64.5,female,0.05,13.47802
65.5,female,0.05,13.46903
66.5,female,0.05,13.46075
67.5,female,0.05,13.45317
68.5,female,0.05,13.4463
69.5,female,0.05,13.44013
70.5,female,0.05,13.43467
71.5,female,0.05,13.42991
72.5,female,0.05,13.42587
73.5,female,0.05,13.42254
74.5,female,0.05,13.41992
75.5,female,0.05,13.41801
76.5,female,0.05,13.41681
77.5,female,0.05,13.41632
78.5,female,0.05,13.41654
79.5,female,0.05,13.41748
80.5,female,0.05,13.41912
81.5,female,0.05,13.42147
82.5,female,0.05,13.42453
83.5,female,0.05,13.42829
84.5,female,0.05,13.43276
85.5,female,0.05,13.43793
86.5,female,0.05,13.4438
87.5,female,0.05,13.45037
88.5,female,0.05,13.45764
89.5,female,0.05,13.4656
90.5,female,0.05,13.47425
91.5,female,0.05,13.48359
92.5,female,0.05,13.49362
93.5,female,0.05,13.50432
94.5,female,0.05,13.51571
95.5,female,0.05,13.52777
96.5,female,0.05,13.5405
97.5,female,0.05,13.5539
98.5,female,0.05,13.56797
99.5,female,0.05,13.58269
100.5,female,0.05,13.59807
101.5,female,0.05,13.6141
102.5,female,0.05,13.63077
103.5,female,0.05,13.64809
104.5,female,0.05,13.66605
105.5,female,0.05,13.68463
106.5,female,0.05,13.70384
107.5,female,0.05,13.72368
108.5,female,0.05,13.74413
109.5,female,0.05,13.76519
110.5,female,0.05,13.78685
111.5,female,0.05,13.80911
112.5,female,0.05,13.83197
113.5,female,0.05,13.85541
114.5,female,0.05,13.87943
115.5,female,0.05,13.90402
116.5,female,0.05,13.92918
117.5,female,0.05,13.9549
118.5,female,0.05,13.98118
119.5,female,0.05,14.008
120.5,female,0.05,14.03535
121.5,female,0.05,14.06324
122.5,female,0.05,14.09166
123.5,female,0.05,14.12059
124.5,female,0.05,14.15003
125.5,female,0.05,14.17997
126.5,female,0.05,14.21041
127.5,female,0.05,14.24133
128.5,female,0.05,14.27272
129.5,female,0.05,14.30459
130.5,female,0.05,14.33691
131.5,female,0.05,14.36969
132.5,female,0.05,14.4029
133.5,female,0.05,14.43656
134.5,female,0.05,14.47063
135.5,female,0.05,14.50512
136.5,female,0.05,14.54002
137.5,female,0.05,14.57531
138.5,female,0.05,14.61099
139.5,female,0.05,14.64705
140.5,female,0.05,14.68347
